piece	TimeSig	KeySig	last_mc	last_mn	length_qb	last_mc_unfolded	last_mn_unfolded	length_qb_unfolded	volta_mcs	all_notes_qb	n_onsets	n_onset_positions	guitar_chord_count	form_label_count	label_count	composer	workTitle	composed_start	composed_end	composed_source	movementNumber	movementTitle	workNumber	poet	lyricist	arranger	copyright	creationDate	mscVersion	platform	source	translator	title_text	subtitle_text	lyricist_text	composer_text	musescore	ms3_version	subdirectory	rel_path	has_drumset	ambitus	originalFormat	staff_1_instrument	staff_1_ambitus	staff_2_instrument	staff_2_ambitus	staff_3_instrument	staff_3_ambitus	staff_4_instrument	staff_4_ambitus	musicbrainz	mb:recording	spotify	ISRC	liturgical_occasion
B127	1: 4/4	1: -2	12	10	40.0	17	14	56.0		160.0	174	57	0	0	0	Johann Sebastian Bach	"Kantate, BWV 164 ""Ihr, die ihr euch von Christo nennet"": VI. Choral ""Ertöt uns durch deine Güte"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	127	Herr Christe, der einig' Gott's Sohn							3.02		http://musescore.com/user/1685616/scores/5234428		127. Herr Christe, der einig' Gott's Sohn 	(Cant. 164. Ihr, die ihr euch von Christu nennet. B.A. 33, 88,  BWV 164/6)	Elisabeth Creutziger 1524	"J.S. Bach (1685-1750)
Erfurt. Enchiridion 1524
"	3.6.2	2.5.1	MS3	MS3/B127.mscx	False	41-77 (F2-F5)		Soprano/Alto	60-77 (C4-F5)	Tenor/Bass	41-67 (F2-G4)					79fe754c-8d25-3876-aef5-491ce3492c2a	6feb5c97-9b02-4c54-999a-a550e1fe8408	0d5sarejeRHt1fz3JZfztJ	NLY331107298	13th Sunday after Trinity
B128	1: 4/4	1: -1	12	10	40.0	17	14	56.0		160.0	156	49	0	0	0	Johann Sebastian Bach	"Kantate, BWV 96 ""Herr Christ, der einge Gottessohn"": VI. Choral ""Ertöt uns durch dein Güte"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	128	Herr Christe, der einig' Gott's Sohn							3.02		http://musescore.com/user/1685616/scores/5234454		128. Herr Christe, der einig' Gott's Sohn 	(Cant. 96. Herr Christ, der einig' Gott's Sohn. B.A. 22, 184,  BWV 96/6)	Elisabeth Creutziger 1524	"J.S. Bach (1685-1750)
Erfurt. Enchiridion 1524
"	3.6.2	2.5.1	MS3	MS3/B128.mscx	False	41-72 (F2-C5)		Soprano/Alto	57-72 (A3-C5)	Tenor/Bass	41-62 (F2-D4)					aa3db8d5-e18a-3d45-b6a2-13886aa3f4e7	83b21c0c-fb5f-4b90-87dc-6a8d735e8ac6	05iVtiGzZyeeKZuhiudHH4	NLY331107299	18th Sunday after Trinity
B129	1: 3/4	1: -2	17	16	48.0	17	16	48.0		192.0	189	81	0	0	0	Johann Sebastian Bach	"Choralsatz, BWV 326 ""Herr Gott, dich loben alle wir"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	129	Herr Gott, dich loben alle wir							3.02		http://musescore.com/user/1685616/scores/5234598		129. Herr Gott, dich loben alle wir 	(B.A. 39, No. 73,  BWV 326)	Paul Ebert (1554 ?)	"J.S. Bach (1685-1750)
Französische Psalmen . Genf 1551
"	3.6.2	2.5.1	MS3	MS3/B129.mscx	False	38-77 (D2-F5)		Soprano/Alto	62-77 (D4-F5)	Tenor/Bass	38-63 (D2-Eb4)					0b24a887-2b83-372c-9eda-eb7238c960e9	bca87785-008b-447f-8da8-04edca04bc56	59nHcjZFX0wA0SOlpudxjp	NLY331107300	Unknown
B130	1: 4/4	1: 2	10	10	40.0	10	10	40.0		144.0	141	43	0	0	0	Johann Sebastian Bach	"Chorale, BWV Anh.31, ""Herr Gott, dich loben alle wir"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	130	Herr Gott, dich loben alle wir *							3.02		http://musescore.com/user/1685616/scores/5234749		130. Herr Gott, dich loben alle wir *  		Paul Eber (1554 ?)	"
Franz. Psalmen. Genf 1551
"	3.6.2	2.5.1	MS3	MS3/B130.mscx	False	45-81 (A2-A5)		Soprano/Alto	64-81 (E4-A5)	Tenor/Bass	45-66 (A2-F#4)					a37470f9-c28e-4a71-98f1-901594c396f3				
B131	1: 3/4	1: 0	17	16	48.0	17	16	48.0		192.0	183	71	0	0	0	Johann Sebastian Bach	"Kantate, BWV 130 ""Herr Gott, dich loben alle wir"": VI. Choral ""Darum wir billig loben dich"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	131	Herr Gott, dich loben alle wir							3.02		http://musescore.com/user/1685616/scores/5235909		131. Herr Gott, dich loben alle wir 	(Cant. 130. Herr Gott, dich loben alle wir, B.A. 26, No. 268,  BWV 130/6)	Paul Eber 1554?	"J.S. Bach (1685-1750)
Franz. Psalmen 1551"	3.6.2	2.5.1	MS3	MS3/B131.mscx	False	45-79 (A2-G5)		Soprano/Alto	64-79 (E4-G5)	Tenor/Bass	45-67 (A2-G4)					989776d7-f434-3951-8343-6af99da0ce25				
B132	1: 3/4	1: 2	17	16	48.0	17	16	48.0		192.0	149	43	0	0	0	Johann Sebastian Bach	"Choralsatz, BWV 327 ""Für deinen Thron tret ich hiermit"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	132								3.02		http://musescore.com/user/1685616/scores/5234855		"132. Herr Gott, dich loben alle wir
 "	(B.A. 39, No. 74,  BWV 327)	Bodo von Hodenberg 1648	"J.S. Bach (1685-1750)
Franz. Psalmen 1551"	3.6.2	2.5.1	MS3	MS3/B132.mscx	False	47-81 (B2-A5)		Soprano/Alto	66-81 (F#4-A5)	Tenor/Bass	47-67 (B2-G4)					cc835ce4-73ef-38f3-a164-50f5475d4d8b	bed3e181-b12b-4948-8229-2b569ff901dc	1b41oEGyiE6jeop3xjNrkV	NLY331107301	Unknown
B133	1: 4/4	1: 0	57	48	193.0	80	66	265.0		768.0	1013	391	0	0	0	Johann Sebastian Bach	"Choralsatz, BWV 328 ""Herr Gott, dich loben wir"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	133	Herr Gott, dich loben wir							3.02		http://musescore.com/user/1685616/scores/5236130		133. Herr Gott, dich loben wir 	(B.A. 39, No. 75,  BWV 328)		"J.S. Bach (1685-1750)
J. Klugs G.B. 1535
"	3.6.2	2.5.1	MS3	MS3/B133.mscx	False	36-74 (C2-D5)		Soprano/Alto	55-74 (G3-D5)	Tenor/Bass	36-65 (C2-F4)					e57ea0a9-6702-3769-aa25-4f0a60cc6efd	2f4e5c19-a8ac-41a5-9627-a2aea15593f7	6ck1QFhDlz3dl8Ll9zvads	NLY331107302	Unknown
B134	1: 4/4	1: 0	21	20	82.0	21	20	82.0		310.0	180	62	0	0	0	Johann Sebastian Bach	"Kantate, BWV 119 ""Preise, Jerusalem, den Herrn"": IX. Choral ""Hilf deinem Volk, Herr Jesu Christ"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	134								3.02		http://musescore.com/user/1685616/scores/5248961		"134. Herr Gott, dich loben wir
 "	(Cant. 119. Preise, Jerusalem, den Herrn. B.A. 24, 246,  BWV 119/9)	M. Luther 1529	"J.S. Bach (1685-1750)
J. Klug. G.B. 1535"	3.6.2	2.5.1	MS3	MS3/B134.mscx	False	41-76 (F2-E5)		Soprano/Alto	60-76 (C4-E5)	Tenor/Bass	41-69 (F2-A4)					215a1075-b003-30a2-9d29-f64e84324c0a	d4c9e390-b9bf-41bd-91dc-92c605fa1c27	7hZ5BhrVBUtUGJI7sCkCL8	NLY331107303	
B135	1: 4/4	1: 2	17	16	64.0	17	16	64.0		256.0	293	93	0	0	0	Johann Sebastian Bach	"Kantate, BWV 120 ""Gott, man lobet dich in der Stille"": VI. Choral ""Nun hilf uns, Herr, den Dienern dein"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	135	Herr Gott, dich loben wir				put into MuseScore by Gertim			3.02	Linux	https://musescore.com/user/1685616/scores/5267350		135. Herr Gott, dich loben wir	(Cant. 120, man lobet dich in der Stille,  B.A.. 24, 284,  BWV 120/6)	M. Luther 1529	"J.S. Bach (1685-1750)
Val. Babst G.B. 1545
"	3.6.2	2.5.1	MS3	MS3/B135.mscx	False	43-74 (G2-D5)		Soprano/Alto	57-74 (A3-D5)	Tenor/Bass	43-66 (G2-F#4)					a07a39ab-0b44-3779-bae4-cfc0ef6a5050	0dbe21d7-1fb9-490d-bb5e-15c1018a8274	6PPC9q0NQebXwWTn3XZpd8	NLY331107304	
B136	1: 4/4	1: -3	14	14	56.0	14	14	56.0		224.0	237	87	0	0	0	Johann Sebastian Bach	"Choralsatz, BWV 329 ""Herr, ich denk an jene Zeit"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	136	Herr, ich denk' an jene Zeit				put into MuseScore by Gertim			3.02	Linux	https://musescore.com/user/1685616/scores/5273733		136. Herr, ich denk' an jene Zeit	(B.A.. 39, No. 75,  BWV 329)	Georg Mylius 1650	"J.S. Bach (1685-1750)
G.B. der Böhm. Brüder 1566"	3.6.2	2.5.1	MS3	MS3/B136.mscx	False	39-77 (Eb2-F5)		Soprano/Alto	58-77 (Bb3-F5)	Tenor/Bass	39-65 (Eb2-F4)					f2b7950d-cddb-3cb1-b76e-de5ed57838ad	fe5ca170-13ed-4ed9-9b7c-bfe9f622fdd0	55gY5S9oS7gN7SwYrH7QTn	NLY331107305	Unknown
B137	1: 4/4	1: 0	9	9	36.0	13	13	52.0		140.0	181	62	0	0	0	Johann Sebastian Bach	"Choralsatz, BWV 330 ""Herr, ich habe mißgehandelt"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	137	Herr, ich habe missgehandelt				put into MuseScore by Gertim			3.02	Linux	https://musescore.com/user/1685616/scores/5273751		137. Herr, ich habe missgehandelt	(B.A.. 39, No. 77,  BWV 330)	J. Frank vor 1619	"J.S. Bach (1685-1750)
J. Krüger 1649
"	3.6.2	2.5.1	MS3	MS3/B137.mscx	False	40-79 (E2-G5)		Soprano/Alto	57-79 (A3-G5)	Tenor/Bass	40-67 (E2-G4)					d5404fcd-c7fc-47eb-b245-1b8b73014ec3	199eae1c-7f07-4a56-8eb1-646e94437abb	4XcRvgIRjdEofPrfp8Degk	NLY331107306	Unknown
B138	1: 4/4	1: 0	10	10	40.0	15	15	60.0		160.0	150	54	0	0	0	Johann Sebastian Bach	"Choralsatz, BWV 331 ""Herr, ich habe mißgehandelt"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	138	Herr, ich habe missgehandelt				put into MuseScore by Gertim			3.02	Linux	https://musescore.com/user/1685616/scores/5273872		138. Herr, ich habe missgehandelt	(B.A.. 39, No. 78,  BWV 331)	J. Frank vor 1649	"J.S. Bach (1685-1750)
J. Krüger 1649
"	3.6.2	2.5.1	MS3	MS3/B138.mscx	False	45-79 (A2-G5)		Soprano/Alto	62-79 (D4-G5)	Tenor/Bass	45-64 (A2-E4)					7b80df6e-860c-3a64-9d15-009d09e504b3				Unknown
B139	1: 4/4	1: 1	9	8	32.0	9	8	32.0		128.0	156	54	0	0	0	Johann Sebastian Bach	"Choralsatz, BWV 332 ""Herr Jesu Christ, dich zu uns wend"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	139	Herr Jesu Christ, dich zu uns wend'				put into MuseScore by Gertim			3.02	Linux	http://musescore.com/user/1685616/scores/5280812		139. Herr Jesu Christ, dich zu uns wend'	(B.A.. 39, No 79,  BWV 332)	Herzog Wilhelm II. zu Sachsen Weimar (?) 1651	"J.S. Bach (1685-1750)
Pensum sacrum 
Görlitz 1648
"	3.6.2	2.5.1	MS3	MS3/B139.mscx	False	42-76 (F#2-E5)		Soprano/Alto	62-76 (D4-E5)	Tenor/Bass	42-64 (F#2-E4)					b4689069-5e27-32f2-97bb-6fb7a86cc430	8930d926-7be1-412d-8ec2-2bf4dc283463	3XzMF7TbgVg9UmxOkfW6x9	NLY331107307	Unknown
B140	1: 4/4	1: -2	12	10	40.0	17	14	56.0		160.0	222	82	0	0	0	Johann Sebastian Bach	"Choralsatz BWV 333 ""Herr Jesu Christ, du hast bereit"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	140	Herr Jesu Christ, du hast bereit't				put into MuseScore by Gertim			3.02	Linux	https://musescore.com/user/1685616/scores/5281245		140. Herr Jesu Christ, du hast bereit't	(B.A. 39,  No. 79,  BWV 333)	Samuel Kinner 1644	"
Handschriftlich: J.G. Wagner 1742
vielleicht von Bach?
"	3.6.2	2.5.1	MS3	MS3/B140.mscx	False	42-74 (F#2-D5)		Soprano/Alto	55-74 (G3-D5)	Tenor/Bass	42-63 (F#2-Eb4)					8bffa10d-e033-4ed8-9668-192a7af1c873	81d74e38-7b5b-443d-a3d0-228a4d05118d	4gNpb0w45lK80W3SwmuciH	NLY331107308	Unknown
B141	1: 4/4	1: -2	13	11	44.0	18	15	60.0		176.0	208	70	0	0	0	Johann Sebastian Bach	"Choralsatz, BWV 334 ""Herr Jesu Christ, du höchstes Gut"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	141	Herr Jesu Christ, du höchstes Gut				put into MuseScore by Gertim			3.02	Linux	https://musescore.com/user/1685616/scores/5281381		141. Herr Jesu Christ, du höchstes Gut	(B.A. 39, No. 81,  BWV 334)	Bartholomaeus Ringwaldt 1588	"J.S. Bach (1685-1750)
Dresden G.B. 1593
"	3.6.2	2.5.1	MS3	MS3/B141.mscx	False	41-74 (F2-D5)		Soprano/Alto	58-74 (Bb3-D5)	Tenor/Bass	41-67 (F2-G4)					02626514-8fe9-3b10-ac5c-22de2734c197	274c2d22-ebc7-42af-b90c-b0f6eb93ecec	6MixRWxkbVFmmxX0n0eNVo	NLY331107309	Unknown
B142	1: 4/4	1: 2	13	11	44.0	18	15	60.0		176.0	209	74	0	0	0	Johann Sebastian Bach	"Kantate, BWV 113 ""Herr Jesu Christ, du höchstes Gut"": VIII. Choral ""Stärk mich mit deinem Freudengeist"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	142	Herr Jesu Christ, du höchstes Gut				put into MuseScore by Gertim			3.02	Linux	https://musescore.com/user/1685616/scores/5284433		142. Herr Jesu Christ, du höchstes Gut	(Cant. 113. Herr Jesu Christ, du höchstes Gut. B. A. 24, 80,  BWV 113/8)	Barth. Ringwaldt 1588	"J.S. Bach (1685-1750)
Dresden G. B. 1593
"	3.6.2	2.5.1	MS3	MS3/B142.mscx	False	42-78 (F#2-F#5)		Soprano/Alto	61-78 (C#4-F#5)	Tenor/Bass	42-67 (F#2-G4)					ac4c4ac2-ffea-314d-8fc0-be2fd5fd4700				11th Sunday after Trinity
B143	1: 4/4	1: 2	13	11	44.0	18	15	60.0		176.0	206	72	0	0	0	Johann Sebastian Bach	"Kantate, BWV 168 ""Tue Rechnung! Donnerwort"": VI. Choral ""Stärk mich mit deinem Freudengeist"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	143	Herr Jesu Christ, du höchste Gut				put into MuseScore by Gertim			3.02	Linux	https://musescore.com/user/1685616/scores/5285347		143. Herr Jesu Christ, du höchste Gut	(Cant. 168. Thue Rechnung! Donnerwert. B.A. 33, 166,  BWV 168/6)	Barth. Ringwaldt 1588	"J.S. Bach (1685-1750)
Dresden G.B. 1539
"	3.6.2	2.5.1	MS3	MS3/B143.mscx	False	45-78 (A2-F#5)		Soprano/Alto	61-78 (C#4-F#5)	Tenor/Bass	45-67 (A2-G4)					4032571c-bd00-30cf-b7c8-d01834207c85	fc2f35db-48dc-422d-8878-12d7457f9962	2mPIYyg1wzaShKEOpAAw0O	NLY331107310	9th Sunday after Trinity
B144	1: 4/4	1: -2	13	11	44.0	18	15	60.0		176.0	202	67	0	0	0	Johann Sebastian Bach	"Kantate, BWV 48 ""Ich elender Mensch, wer wird mich erlösen"": VII. Choral ""Herr Jesu Christ, einiger Trost"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	144	Herr Jesu Christ, du höchstes Gut				put into MuseScore by Gertim			3.02	Linux	https://musescore.com/user/1685616/scores/5285420		144. Herr Jesu Christ, du höchstes Gut	(Cant. 48. Ich elender Mensch, wer wird mich erlösen. B.A. 10, 298,  BWV 48/7)	? J. H. Schein's Cantional	"J.S. Bach (1685-1750)
Dresden G. B. 1593
"	3.6.2	2.5.1	MS3	MS3/B144.mscx	False	41-74 (F2-D5)		Soprano/Alto	58-74 (Bb3-D5)	Tenor/Bass	41-67 (F2-G4)					909bce4a-42ea-338a-b072-f4dba3c964e8	bbede569-c519-4d47-a8a5-7b38d9d42bb2	6wOVXMZ8cY2xTntYBdbVhn	NLY331107311	19th Sunday after Trinity
B145	1: 4/4	1: 1	9	8	32.0	9	8	32.0		128.0	157	51	0	0	0	Johann Sebastian Bach	"Choralsatz, BWV 335 ""Herr Jesu Christ, mein's Lebens Licht"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	145	Herr Jesu Christ, mein's Lebens Licht				put into MuseScore by Gertim			3.02	Linux	https://musescore.com/user/1685616/scores/5281448		145. Herr Jesu Christ, mein's Lebens Licht	(B.A.. 39, No. 82,  BWV 335 )	M. Behm 1610	"J.S. Bach (1685-1750)
Sethus Calvisius 1594
(Melodie des Rex Christe
factor omnium)
"	3.6.2	2.5.1	MS3	MS3/B145.mscx	False	45-78 (A2-F#5)		Soprano/Alto	59-78 (B3-F#5)	Tenor/Bass	45-67 (A2-G4)					f637813d-42f0-409d-b942-96cabd1de795	a81f996e-6799-4802-86c9-cf554102e65c	4pv7eq8Are4deBbE2HXrVG	NLY331107312	Unknown
B146	1: 4/4	1: 3	9	8	32.0	9	8	32.0		128.0	164	59	0	0	0	Johann Sebastian Bach	"Choralsatz, BWV 336 ""Herr Jesu Christ, wahr' Mensch und Gott"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	146	Herr Jesu Christ, wahr'r Mensch und Gott				put into MuseScore by Gertim			3.02	Linux	https://musescore.com/user/1685616/scores/5282543		146. Herr Jesu Christ, wahr'r Mensch und Gott	(B.A.. 39, No.83,  BWV 336)	P. Eber 1560	"J.S. Bach (1685-1750)
Poln. Cantional 1530
Joh. Eccard 1597
"	3.6.2	2.5.1	MS3	MS3/B146.mscx	False	45-78 (A2-F#5)		Soprano/Alto	57-78 (A3-F#5)	Tenor/Bass	45-66 (A2-F#4)					4cb70d82-a46a-441f-b396-654e59cb204e				Unknown
B147	1: 4/4	1: -1	13	12	48.0	13	12	48.0		192.0	242	79	0	0	0	Johann Sebastian Bach	"Kantate, BWV 127 ""Herr Jesu Christ, wahr' Mensch und Gott"": V. Choral ""Ach, Herr, vergib all unser Schuld"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	147	Herr Jesu Christ, wahr'r Mensch und Gott				put into MuseScore by Gertim			3.02	Linux	https://musescore.com/user/1685616/scores/5282586		147. Herr Jesu Christ, wahr'r Mensch und Gott	(Cant. 127, B.A. 26, 160,  BWV 127/5)	P. Eber 1560	"J.S. Bach (1685-1750)
Franz. Psalmen
Genf 1555
"	3.6.2	2.5.1	MS3	MS3/B147.mscx	False	43-77 (G2-F5)		Soprano/Alto	60-77 (C4-F5)	Tenor/Bass	43-65 (G2-F4)					732aa7e4-d372-3a6b-a3a2-d6840b79f683	d834a915-9dec-4f79-884b-0855a62133a9	4hc2VuANbFWXSC0ePaJIee	NLY331107313	
B148	1: 4/4	1: 0	12	12	48.0	12	12	48.0		192.0	207	80	0	0	0	Johann Sebastian Bach	"Choralsatz, BWV 337 ""Herr, nun laß in Friede"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	148	Herr, nun lass in Friede				put into MuseScore by Gertim			3.02	Linux	https://musescore.com/user/1685616/scores/5282630		148. Herr, nun lass in Friede	(B.A. 39, No, 84,  BWV 337)	David Behme vor 1657	"J.S. Bach (1685-1750)
Böhm. Brüder G.B. 1694
"	3.6.2	2.5.1	MS3	MS3/B148.mscx	False	40-76 (E2-E5)		Soprano/Alto	59-76 (B3-E5)	Tenor/Bass	40-64 (E2-E4)					fac1b12a-ff10-3891-a1ab-f48de193afe5	bf365bdd-2e7c-48f0-ab12-c5d3815c8c3d	1kc9See8oOHdTjr5tmnAHW	NLY331107314	Unknown
B149	1: 4/4	1: 0	12	10	40.0	17	14	56.0		160.0	211	82	0	0	0	Johann Sebastian Bach	"Choralsatz, BWV 338 ""Herr, straf mich nicht in deinem Zorn"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	149	Herr, straf' mich nicht in deinem Zorn				put into MuseScore by Gertim			3.02	Linux	https://musescore.com/user/1685616/scores/5282716		149. Herr, straf' mich nicht in deinem Zorn	(B.A. 39, No. 65,  BWV 338)	? 1640	"J.S. Bach (1685-1750)
J. Crüger 1640
"	3.6.2	2.5.1	MS3	MS3/B149.mscx	False	44-74 (G#2-D5)		Soprano/Alto	61-74 (C#4-D5)	Tenor/Bass	44-65 (G#2-F4)					dec7daf2-a2f1-3f53-b78b-a064cbd25e00	77f2f5f8-17f1-4d0d-9f9c-44ae95e6857d	0XbPzhdU9RbaJGZJVTbfSB	NLY331107315	Unknown
B150	1: 4/4	1: 0	14	12	48.0	20	17	68.0		192.0	203	66	0	0	0	Johann Sebastian Bach	"Kantate, BWV 156 ""Ich steh mit einem Fuß im Grabe"": VI. Choral ""Herr, wie du willst, so schicks mir mit"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	150					put into MuseScore by Gertim			3.02	Linux	https://musescore.com/user/1685616/scores/5282929		"150. Herr, wie du willst, so schick's mit mir
(Aus tiefer Noth schrei' ich zu dir)"	(Cant. 156. Ich steh' mit einem Fuss im Grabe.  B.A.. 32, 114,  BWV 156/6)	Caspar Bienemann	"J.S. Bach (1685-1750)
Strassburger Kirchenamt 1525
"	3.6.2	2.5.1	MS3	MS3/B150.mscx	False	43-79 (G2-G5)		Soprano/Alto	60-79 (C4-G5)	Tenor/Bass	43-67 (G2-G4)					cc3f65a5-1941-3c31-9247-c999a8670e04	4e300690-ba0e-407a-872c-7c209fe975a3	210td1y66OjWoJHQwhcv65	NLY331107316	3rd Sunday after Epiphany
B151	1: 4/4	1: 3	13	13	52.0	18	18	72.0		188.0	209	74	0	0	0	Johann Sebastian Bach	"Choralsatz, BWV 339 ""Herr, wie du willst, so shicks mit mir"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	151					put into MuseScore by Gertim			3.02	Linux	https://musescore.com/user/1685616/scores/5286182		"151. Herr, wie du willst, so schick's mit mir
(Aus tiefer Noth schrei ich zu dir)"	(B.A. 39, No. 86,  BWV 339)	Casp. Bienemann 1571/Sebald Heyden 1544	"J.S. Bach (1685-1750)
Strassburg 1525
"	3.6.2	2.5.1	MS3	MS3/B151.mscx	False	40-76 (E2-E5)		Soprano/Alto	61-76 (C#4-E5)	Tenor/Bass	40-66 (E2-F#4)					3e62a521-47a8-3ebc-94da-5fdcc871e918	79cfa1f0-eed0-4c5d-9913-17f56fb70095	7iGqWYVYlLfRWAp2ecHC8D	NLY331107317	Unknown
B152	1: 4/4	1: 0	21	19	76.0	28	25	100.0		304.0	406	142	0	0	0	Johann Sebastian Bach	"Choralsatz, BWV 340 ""Herzlich lieb hab ich dich, o Herr"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	152	Herzlich lieb hab' ich Dich, o Herr				put into MuseScore by Gertim			3.02	Linux	https://musescore.com/user/1685616/scores/5286285		152. Herzlich lieb hab' ich Dich, o Herr	(B.A. 39, No. 87,  BWV 340)	Martin Schalling 1571	"J.S. Bach (1685-1750)
Pasch. Reinigius 1597
B. Schmid, Tabulaturbuch 1577
"	3.6.2	2.5.1	MS3	MS3/B152.mscx	False	43-77 (G2-F5)		Soprano/Alto	60-77 (C4-F5)	Tenor/Bass	43-65 (G2-F4)					9072de9d-b9e5-3df3-a0b0-5d01eab0d0d8	f3183ede-0b73-4fe6-b5a0-17972b764740	4RPitQu2qmjrErnCMnltRO	NLY331107318	Unknown
B153	1: 4/4	1: 2	21	19	76.0	28	25	100.0		304.0	371	125	0	0	0	Johann Sebastian Bach	Kantate, BWV 174 „Ich liebe den Höchsten von ganzem Gemüte“: V. Choral „Herzlich lieb hab ich dich, O Herr“	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	153	Herzlich lieb hab' ich Dich, o Herr				put into MuseScore by Gertim			3.02	Linux	https://musescore.com/user/1685616/scores/5287285		153. Herzlich lieb hab' ich Dich, o Herr	"(Cant. 174. Ich liebe Den Höchsten. 
B.A. 35, 157,  BWV 174/5)"	Martin Schalling 1571	"J.S. Bach (1685-1750)
Pasch. Reinigius 1587
B. Schmid Tabulaturbuch 1577
"	3.6.2	2.5.1	MS3	MS3/B153.mscx	False	43-79 (G2-G5)		Soprano/Alto	62-79 (D4-G5)	Tenor/Bass	43-67 (G2-G4)					022e468e-b3eb-3d67-ada4-31d7ae6b34cd	173b8b0c-15d5-42e5-b396-6a8ea3c13c96	3un6QnUSMup6KH0tZw42Rj	NLY331107319	Whit Monday
B154	1: 4/4	1: -3	23	21	84.0	31	28	112.0		341.0	374	119	0	0	0	Johann Sebastian Bach	"Johannes-Passion, BWV 245: Teil II. No. 40 Choral ""Ach Herr, laß dein lieb Engelein"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	154	Herzlich lieb hab ich dich, o Herr						2016-04-30	3.02	Linux	http://musescore.com/score/2081031		"154. Herzlich lieb hab ich dich, o Herr
"	(Ach Herr, lass dein lieb Engelein, Choral no. 68, Joh. Passion B.A. 12 I, 131)		"
Joh. Seb. Bach"	3.6.2	2.5.1	MS3	MS3/B154.mscx	False	39-80 (Eb2-Ab5)	midi	Soprano/Alto	62-80 (D4-Ab5)	Tenor/Bass	39-68 (Eb2-Ab4)					646fbac7-e627-3f78-95ae-9b0ff690cb42	0fc064d1-7100-459a-8ade-3a0db1334dd3	6TnODtfUTx7rwkq2S5hZMA	NLY331107206	Good Friday
